year,region,type,price
2016,Arizona,MiddleTier,209741.67
2016,Arizona,House,220441.67
2016,Arizona,TopTier,364750
2016,Arkansas,1bedroom,84125
2016,Arkansas,2bedroom,83816.67
2016,Arkansas,3bedroom,133208.33
2016,Arkansas,4bedroom,230383.33
2016,Arkansas,5BedroomOrMore,352458.33
2016,Arkansas,BottomTier,61391.67
2016,Arkansas,CondoCoop,128275
2016,Arkansas,MiddleTier,112950
2016,Arkansas,House,112858.33
2016,Arkansas,TopTier,201191.67
2016,California,1bedroom,321775
2016,California,2bedroom,394400
2016,California,3bedroom,444e3
2016,California,4bedroom,561166.67
2016,California,5BedroomOrMore,735508.33
2016,California,BottomTier,248425
2016,California,CondoCoop,432175
2016,California,MiddleTier,468933.33
2016,California,House,476925
2016,California,TopTier,890383.33
2016,Colorado,1bedroom,191025
2016,Colorado,2bedroom,242041.67
2016,Colorado,3bedroom,304291.67
2016,Colorado,4bedroom,405525
2016,Colorado,5BedroomOrMore,470025
2016,Colorado,BottomTier,182733.33
2016,Colorado,CondoCoop,235050
2016,Colorado,MiddleTier,307083.33
2016,Colorado,House,320066.67
2016,Colorado,TopTier,514258.33
2016,Connecticut,1bedroom,119125
2016,Connecticut,2bedroom,168833.33
2016,Connecticut,3bedroom,232783.33
2016,Connecticut,4bedroom,357516.67
2016,Connecticut,5BedroomOrMore,571158.33
2016,Connecticut,BottomTier,144608.33
2016,Connecticut,CondoCoop,153225
2016,Connecticut,MiddleTier,239491.67
2016,Connecticut,House,255708.33
2016,Connecticut,TopTier,444016.67
2016,Delaware,1bedroom,129750
2016,Delaware,2bedroom,155516.67
2016,Delaware,3bedroom,202341.67
2016,Delaware,4bedroom,310941.67
2016,Delaware,5BedroomOrMore,372833.33
2016,Delaware,BottomTier,133275
2016,Delaware,CondoCoop,NaN
2016,Delaware,MiddleTier,211350
2016,Delaware,House,210683.33
2016,Delaware,TopTier,340716.67
2016,DistrictofColumbia,1bedroom,371483.33
2016,DistrictofColumbia,2bedroom,512950
2016,DistrictofColumbia,3bedroom,554758.33
2016,DistrictofColumbia,4bedroom,811325
2016,DistrictofColumbia,5BedroomOrMore,1399858.33
2016,DistrictofColumbia,BottomTier,285383.33
2016,DistrictofColumbia,CondoCoop,503016.67
2016,DistrictofColumbia,MiddleTier,516100
2016,DistrictofColumbia,House,557950
2016,DistrictofColumbia,TopTier,923300
2016,Florida,1bedroom,99875
2016,Florida,2bedroom,140683.33
2016,Florida,3bedroom,194391.67
2016,Florida,4bedroom,290766.67
2016,Florida,5BedroomOrMore,444866.67
2016,Florida,BottomTier,99041.67
2016,Florida,CondoCoop,154600
2016,Florida,MiddleTier,191483.33
2016,Florida,House,204691.67
2016,Florida,TopTier,372591.67
2016,Georgia,1bedroom,128083.33
2016,Georgia,2bedroom,98e3
2016,Georgia,3bedroom,136783.33
2016,Georgia,4bedroom,243308.33
2016,Georgia,5BedroomOrMore,366258.33
2016,Georgia,BottomTier,76691.67
2016,Georgia,CondoCoop,151091.67
2016,Georgia,MiddleTier,147591.67
2016,Georgia,House,147258.33
2016,Georgia,TopTier,294983.33
2016,Hawaii,1bedroom,342283.33
2016,Hawaii,2bedroom,426700
2016,Hawaii,3bedroom,581858.33
2016,Hawaii,4bedroom,745275
2016,Hawaii,5BedroomOrMore,870325
2016,Hawaii,BottomTier,304433.33
2016,Hawaii,CondoCoop,403483.33
2016,Hawaii,MiddleTier,567966.67
2016,Hawaii,House,677625
2016,Hawaii,TopTier,925366.67
2016,Idaho,1bedroom,129491.67
2016,Idaho,2bedroom,138058.33
2016,Idaho,3bedroom,169666.67
2016,Idaho,4bedroom,214691.67
2016,Idaho,5BedroomOrMore,255691.67
2016,Idaho,BottomTier,118650
2016,Idaho,CondoCoop,175300
2016,Idaho,MiddleTier,175766.67
2016,Idaho,House,175766.67
2016,Idaho,TopTier,297350
2016,Illinois,1bedroom,117016.67
2016,Illinois,2bedroom,122616.67
2016,Illinois,3bedroom,159483.33
2016,Illinois,4bedroom,263583.33
2016,Illinois,5BedroomOrMore,357616.67
2016,Illinois,BottomTier,80150
2016,Illinois,CondoCoop,161250
2016,Illinois,MiddleTier,161350
2016,Illinois,House,161341.67
2016,Illinois,TopTier,316300
2016,Indiana,1bedroom,66008.33
2016,Indiana,2bedroom,73591.67
2016,Indiana,3bedroom,120366.67
2016,Indiana,4bedroom,176041.67
2016,Indiana,5BedroomOrMore,210533.33
2016,Indiana,BottomTier,63066.67
2016,Indiana,CondoCoop,120975
2016,Indiana,MiddleTier,117508.33
2016,Indiana,House,117191.67
2016,Indiana,TopTier,207241.67
2016,Iowa,1bedroom,86025
2016,Iowa,2bedroom,100275
2016,Iowa,3bedroom,144600
2016,Iowa,4bedroom,188858.33
2016,Iowa,5BedroomOrMore,230691.67
2016,Iowa,BottomTier,79100
2016,Iowa,CondoCoop,117791.67
2016,Iowa,MiddleTier,123891.67
2016,Iowa,House,124575
2016,Iowa,TopTier,220858.33
2016,Kansas,1bedroom,52575
2016,Kansas,2bedroom,67108.33
2016,Kansas,3bedroom,125325
2016,Kansas,4bedroom,NaN
2016,Kansas,5BedroomOrMore,NaN
2016,Kansas,BottomTier,59566.67
2016,Kansas,CondoCoop,113200
2016,Kansas,MiddleTier,120625
2016,Kansas,House,120725
2016,Kansas,TopTier,NaN
2016,Kentucky,1bedroom,94908.33
2016,Kentucky,2bedroom,104108.33
2016,Kentucky,3bedroom,131916.67
2016,Kentucky,4bedroom,216616.67
2016,Kentucky,5BedroomOrMore,260775
2016,Kentucky,BottomTier,79991.67
2016,Kentucky,CondoCoop,125633.33
2016,Kentucky,MiddleTier,128583.33
2016,Kentucky,House,128716.67
2016,Kentucky,TopTier,231008.33
2016,Louisiana,1bedroom,64833.33
2016,Louisiana,2bedroom,NaN
2016,Louisiana,3bedroom,134791.67
2016,Louisiana,4bedroom,NaN
2016,Louisiana,5BedroomOrMore,371641.67
2016,Louisiana,BottomTier,85625
2016,Louisiana,CondoCoop,NaN
2016,Louisiana,MiddleTier,NaN
2016,Louisiana,House,NaN
2016,Louisiana,TopTier,246758.33
2016,Maine,1bedroom,163316.67
2016,Maine,2bedroom,189741.67
2016,Maine,3bedroom,220983.33
2016,Maine,4bedroom,270583.33
2016,Maine,5BedroomOrMore,346450
2016,Maine,BottomTier,114483.33
2016,Maine,CondoCoop,207891.67
2016,Maine,MiddleTier,197841.67
2016,Maine,House,196900
2016,Maine,TopTier,354750
2016,Maryland,1bedroom,156250
2016,Maryland,2bedroom,183066.67
2016,Maryland,3bedroom,240125
2016,Maryland,4bedroom,367266.67
2016,Maryland,5BedroomOrMore,494608.33
2016,Maryland,BottomTier,141741.67
2016,Maryland,CondoCoop,220216.67
2016,Maryland,MiddleTier,260408.33
2016,Maryland,House,271475
2016,Maryland,TopTier,454033.33
2016,Massachusetts,1bedroom,255425
2016,Massachusetts,2bedroom,270108.33
2016,Massachusetts,3bedroom,336933.33
2016,Massachusetts,4bedroom,480141.67
2016,Massachusetts,5BedroomOrMore,674200
2016,Massachusetts,BottomTier,208575
2016,Massachusetts,CondoCoop,303800
2016,Massachusetts,MiddleTier,352033.33
2016,Massachusetts,House,360075
2016,Massachusetts,TopTier,622175
2016,Michigan,1bedroom,86500
2016,Michigan,2bedroom,102041.67
2016,Michigan,3bedroom,143133.33
2016,Michigan,4bedroom,261241.67
2016,Michigan,5BedroomOrMore,269483.33
2016,Michigan,BottomTier,58208.33
2016,Michigan,CondoCoop,166208.33
2016,Michigan,MiddleTier,124900
2016,Michigan,House,122408.33
2016,Michigan,TopTier,239658.33
2016,Minnesota,1bedroom,126175
2016,Minnesota,2bedroom,164183.33
2016,Minnesota,3bedroom,206450
2016,Minnesota,4bedroom,265508.33
2016,Minnesota,5BedroomOrMore,341508.33
2016,Minnesota,BottomTier,117616.67
2016,Minnesota,CondoCoop,161808.33
2016,Minnesota,MiddleTier,194208.33
2016,Minnesota,House,199291.67
2016,Minnesota,TopTier,329508.33
2016,Mississippi,1bedroom,NaN
2016,Mississippi,2bedroom,NaN
2016,Mississippi,3bedroom,116708.33
2016,Mississippi,4bedroom,210658.33
2016,Mississippi,5BedroomOrMore,240883.33
2016,Mississippi,BottomTier,62633.33
2016,Mississippi,CondoCoop,NaN
2016,Mississippi,MiddleTier,110633.33
2016,Mississippi,House,110616.67
2016,Mississippi,TopTier,194608.33
2016,Missouri,1bedroom,73616.67
2016,Missouri,2bedroom,88075
2016,Missouri,3bedroom,141275
2016,Missouri,4bedroom,258650
2016,Missouri,5BedroomOrMore,303475
2016,Missouri,BottomTier,71283.33
2016,Missouri,CondoCoop,124291.67
2016,Missouri,MiddleTier,135500
2016,Missouri,House,136291.67
2016,Missouri,TopTier,255166.67
2016,Montana,1bedroom,133908.33
2016,Montana,2bedroom,154516.67
2016,Montana,3bedroom,201883.33
2016,Montana,4bedroom,225300
2016,Montana,5BedroomOrMore,270566.67
2016,Montana,BottomTier,134175
2016,Montana,CondoCoop,175666.67
2016,Montana,MiddleTier,191166.67
2016,Montana,House,193125
2016,Montana,TopTier,303875
2016,Nebraska,1bedroom,82583.33
2016,Nebraska,2bedroom,102008.33
2016,Nebraska,3bedroom,145083.33
2016,Nebraska,4bedroom,229891.67
2016,Nebraska,5BedroomOrMore,203916.67
2016,Nebraska,BottomTier,80416.67
2016,Nebraska,CondoCoop,141183.33
2016,Nebraska,MiddleTier,140725
2016,Nebraska,House,140658.33
2016,Nebraska,TopTier,241850
2016,Nevada,1bedroom,NaN
2016,Nevada,2bedroom,144150
2016,Nevada,3bedroom,211416.67
2016,Nevada,4bedroom,274658.33
2016,Nevada,5BedroomOrMore,367008.33
2016,Nevada,BottomTier,129625
2016,Nevada,CondoCoop,120650
2016,Nevada,MiddleTier,220141.67
2016,Nevada,House,238658.33
2016,Nevada,TopTier,355400
2016,NewHampshire,1bedroom,110950
2016,NewHampshire,2bedroom,177666.67
2016,NewHampshire,3bedroom,246358.33
2016,NewHampshire,4bedroom,325900
2016,NewHampshire,5BedroomOrMore,363175
2016,NewHampshire,BottomTier,140866.67
2016,NewHampshire,CondoCoop,174775
2016,NewHampshire,MiddleTier,230575
2016,NewHampshire,House,246833.33
2016,NewHampshire,TopTier,362325
2016,NewJersey,1bedroom,181625
2016,NewJersey,2bedroom,215808.33
2016,NewJersey,3bedroom,268666.67
2016,NewJersey,4bedroom,384400
2016,NewJersey,5BedroomOrMore,523433.33
2016,NewJersey,BottomTier,162900
2016,NewJersey,CondoCoop,228266.67
2016,NewJersey,MiddleTier,292141.67
2016,NewJersey,House,296458.33
2016,NewJersey,TopTier,529e3
2016,NewMexico,1bedroom,NaN
2016,NewMexico,2bedroom,115716.67
2016,NewMexico,3bedroom,147866.67
2016,NewMexico,4bedroom,219908.33
2016,NewMexico,5BedroomOrMore,293616.67
2016,NewMexico,BottomTier,109708.33
2016,NewMexico,CondoCoop,NaN
2016,NewMexico,MiddleTier,165866.67
2016,NewMexico,House,166366.67
2016,NewMexico,TopTier,288608.33
2016,NewYork,1bedroom,143841.67
2016,NewYork,2bedroom,125366.67
2016,NewYork,3bedroom,146908.33
2016,NewYork,4bedroom,233391.67
2016,NewYork,5BedroomOrMore,344541.67
2016,NewYork,BottomTier,109300
2016,NewYork,CondoCoop,618558.33
2016,NewYork,MiddleTier,269900
2016,NewYork,House,243566.67
2016,NewYork,TopTier,625625
2016,NorthCarolina,1bedroom,103733.33
2016,NorthCarolina,2bedroom,97858.33
2016,NorthCarolina,3bedroom,148516.67
2016,NorthCarolina,4bedroom,264358.33
2016,NorthCarolina,5BedroomOrMore,334558.33
2016,NorthCarolina,BottomTier,82891.67
2016,NorthCarolina,CondoCoop,131983.33
2016,NorthCarolina,MiddleTier,151750
2016,NorthCarolina,House,153216.67
2016,NorthCarolina,TopTier,295783.33
2016,NorthDakota,1bedroom,NaN
2016,NorthDakota,2bedroom,185800
2016,NorthDakota,3bedroom,219658.33
2016,NorthDakota,4bedroom,264566.67
2016,NorthDakota,5BedroomOrMore,319208.33
2016,NorthDakota,BottomTier,128775
2016,NorthDakota,CondoCoop,165608.33
2016,NorthDakota,MiddleTier,203300
2016,NorthDakota,House,209875
2016,NorthDakota,TopTier,307233.33
2016,Ohio,1bedroom,66616.67
2016,Ohio,2bedroom,80058.33
2016,Ohio,3bedroom,119208.33
2016,Ohio,4bedroom,202108.33
2016,Ohio,5BedroomOrMore,230483.33
2016,Ohio,BottomTier,64191.67
2016,Ohio,CondoCoop,106058.33
2016,Ohio,MiddleTier,120925
2016,Ohio,House,122008.33
2016,Ohio,TopTier,225025
2016,Oklahoma,1bedroom,55e3
2016,Oklahoma,2bedroom,62025
2016,Oklahoma,3bedroom,116916.67
2016,Oklahoma,4bedroom,202416.67
2016,Oklahoma,5BedroomOrMore,266300
2016,Oklahoma,BottomTier,59125
2016,Oklahoma,CondoCoop,71400
2016,Oklahoma,MiddleTier,111683.33
2016,Oklahoma,House,112275
2016,Oklahoma,TopTier,199325
2016,Oregon,1bedroom,207475
2016,Oregon,2bedroom,232750
2016,Oregon,3bedroom,275816.67
2016,Oregon,4bedroom,378050
2016,Oregon,5BedroomOrMore,431191.67
2016,Oregon,BottomTier,173941.67
2016,Oregon,CondoCoop,211250
2016,Oregon,MiddleTier,281575
2016,Oregon,House,287033.33
2016,Oregon,TopTier,462825
2016,Pennsylvania,1bedroom,108691.67
2016,Pennsylvania,2bedroom,122800
2016,Pennsylvania,3bedroom,153558.33
2016,Pennsylvania,4bedroom,278883.33
2016,Pennsylvania,5BedroomOrMore,290233.33
2016,Pennsylvania,BottomTier,78225
2016,Pennsylvania,CondoCoop,124541.67
2016,Pennsylvania,MiddleTier,153808.33
2016,Pennsylvania,House,158691.67
2016,Pennsylvania,TopTier,287391.67
2016,RhodeIsland,1bedroom,161600
2016,RhodeIsland,2bedroom,197075
2016,RhodeIsland,3bedroom,238841.67
2016,RhodeIsland,4bedroom,348633.33
2016,RhodeIsland,5BedroomOrMore,460083.33
2016,RhodeIsland,BottomTier,163333.33
2016,RhodeIsland,CondoCoop,185308.33
2016,RhodeIsland,MiddleTier,238450
2016,RhodeIsland,House,242016.67
2016,RhodeIsland,TopTier,410266.67
2016,SouthCarolina,1bedroom,87958.33
2016,SouthCarolina,2bedroom,101233.33
2016,SouthCarolina,3bedroom,147266.67
2016,SouthCarolina,4bedroom,241825
2016,SouthCarolina,5BedroomOrMore,NaN
2016,SouthCarolina,BottomTier,74008.33
2016,SouthCarolina,CondoCoop,134608.33
2016,SouthCarolina,MiddleTier,135708.33
2016,SouthCarolina,House,135875
2016,SouthCarolina,TopTier,270058.33
2016,SouthDakota,1bedroom,107500
2016,SouthDakota,2bedroom,143808.33
2016,SouthDakota,3bedroom,166675
2016,SouthDakota,4bedroom,197991.67
2016,SouthDakota,5BedroomOrMore,262241.67
2016,SouthDakota,BottomTier,116525
2016,SouthDakota,CondoCoop,149950
2016,SouthDakota,MiddleTier,166291.67
2016,SouthDakota,House,166333.33
2016,SouthDakota,TopTier,263758.33
2016,Tennessee,1bedroom,121841.67
2016,Tennessee,2bedroom,97983.33
2016,Tennessee,3bedroom,145258.33
2016,Tennessee,4bedroom,248808.33
2016,Tennessee,5BedroomOrMore,371758.33
2016,Tennessee,BottomTier,66800
2016,Tennessee,CondoCoop,151533.33
2016,Tennessee,MiddleTier,131116.67
2016,Tennessee,House,130116.67
2016,Tennessee,TopTier,254125
2016,Texas,1bedroom,NaN
2016,Texas,2bedroom,NaN
2016,Texas,3bedroom,148375
2016,Texas,4bedroom,249208.33
2016,Texas,5BedroomOrMore,NaN
2016,Texas,BottomTier,NaN
2016,Texas,CondoCoop,NaN
2016,Texas,MiddleTier,158041.67
2016,Texas,House,158650
2016,Texas,TopTier,303541.67
2016,UnitedStates,1bedroom,NaN
2016,UnitedStates,2bedroom,NaN
2016,UnitedStates,3bedroom,NaN
2016,UnitedStates,4bedroom,NaN
2016,UnitedStates,5BedroomOrMore,NaN
2016,UnitedStates,BottomTier,NaN
2016,UnitedStates,CondoCoop,NaN
2016,UnitedStates,MiddleTier,NaN
2016,UnitedStates,House,NaN
2016,UnitedStates,TopTier,NaN
2016,Utah,1bedroom,NaN
2016,Utah,2bedroom,171075
2016,Utah,3bedroom,220016.67
2016,Utah,4bedroom,255108.33
2016,Utah,5BedroomOrMore,318600
2016,Utah,BottomTier,157825
2016,Utah,CondoCoop,192633.33
2016,Utah,MiddleTier,232075
2016,Utah,House,240333.33
2016,Utah,TopTier,377183.33
2016,Vermont,1bedroom,167825
2016,Vermont,2bedroom,195291.67
2016,Vermont,3bedroom,236008.33
2016,Vermont,4bedroom,307175
2016,Vermont,5BedroomOrMore,375966.67
2016,Vermont,BottomTier,NaN
2016,Vermont,CondoCoop,188875
2016,Vermont,MiddleTier,209450
2016,Vermont,House,210558.33
2016,Vermont,TopTier,314316.67
2016,Virginia,1bedroom,200033.33
2016,Virginia,2bedroom,160841.67
2016,Virginia,3bedroom,209600
2016,Virginia,4bedroom,355825
2016,Virginia,5BedroomOrMore,520466.67
2016,Virginia,BottomTier,126416.67
2016,Virginia,CondoCoop,283975
2016,Virginia,MiddleTier,235166.67
2016,Virginia,House,225116.67
2016,Virginia,TopTier,481233.33
2016,Washington,1bedroom,218700
2016,Washington,2bedroom,244033.33
2016,Washington,3bedroom,302050
2016,Washington,4bedroom,408850
2016,Washington,5BedroomOrMore,502100
2016,Washington,BottomTier,175325
2016,Washington,CondoCoop,276641.67
2016,Washington,MiddleTier,303725
2016,Washington,House,306916.67
2016,Washington,TopTier,562641.67
2016,WestVirginia,1bedroom,NaN
2016,WestVirginia,2bedroom,NaN
2016,WestVirginia,3bedroom,111508.33
2016,WestVirginia,4bedroom,153075
2016,WestVirginia,5BedroomOrMore,178933.33
2016,WestVirginia,BottomTier,63491.67
2016,WestVirginia,CondoCoop,113841.67
2016,WestVirginia,MiddleTier,99091.67
2016,WestVirginia,House,99075
2016,WestVirginia,TopTier,170125
2016,Wisconsin,1bedroom,98833.33
2016,Wisconsin,2bedroom,115058.33
2016,Wisconsin,3bedroom,155525
2016,Wisconsin,4bedroom,206033.33
2016,Wisconsin,5BedroomOrMore,241416.67
2016,Wisconsin,BottomTier,95541.67
2016,Wisconsin,CondoCoop,140958.33
2016,Wisconsin,MiddleTier,156091.67
2016,Wisconsin,House,157508.33
2016,Wisconsin,TopTier,263158.33
2016,Wyoming,1bedroom,NaN
2016,Wyoming,2bedroom,156466.67
2016,Wyoming,3bedroom,206241.67
2016,Wyoming,4bedroom,227058.33
2016,Wyoming,5BedroomOrMore,273350
2016,Wyoming,BottomTier,136491.67
2016,Wyoming,CondoCoop,183125
2016,Wyoming,MiddleTier,193033.33
2016,Wyoming,House,193491.67
2016,Wyoming,TopTier,299183.33
2017,Alabama,1bedroom,91641.67
2017,Alabama,2bedroom,75050
2017,Alabama,3bedroom,127408.33
2017,Alabama,4bedroom,239925
2017,Alabama,5BedroomOrMore,346400
2017,Alabama,BottomTier,65608.33
2017,Alabama,CondoCoop,146750
2017,Alabama,MiddleTier,125450
2017,Alabama,House,125075
2017,Alabama,TopTier,245933.33
2017,Alaska,1bedroom,129058.33
2017,Alaska,2bedroom,190408.33
2017,Alaska,3bedroom,279225
2017,Alaska,4bedroom,352708.33
2017,Alaska,5BedroomOrMore,466475
2017,Alaska,BottomTier,181683.33
2017,Alaska,CondoCoop,186150
2017,Alaska,MiddleTier,268866.67
2017,Alaska,House,283191.67
2017,Alaska,TopTier,387933.33
2017,Arizona,1bedroom,113800
2017,Arizona,2bedroom,180275
2017,Arizona,3bedroom,217283.33
2017,Arizona,4bedroom,281666.67
2017,Arizona,5BedroomOrMore,407141.67
2017,Arizona,BottomTier,143941.67
2017,Arizona,CondoCoop,153558.33
2017,Arizona,MiddleTier,224866.67
2017,Arizona,House,235066.67
2017,Arizona,TopTier,382858.33
2017,Arkansas,1bedroom,93516.67
2017,Arkansas,2bedroom,94066.67
2017,Arkansas,3bedroom,139625
2017,Arkansas,4bedroom,236616.67
2017,Arkansas,5BedroomOrMore,360066.67
2017,Arkansas,BottomTier,66825
2017,Arkansas,CondoCoop,131591.67
2017,Arkansas,MiddleTier,119791.67
2017,Arkansas,House,119750
2017,Arkansas,TopTier,208200
2017,California,1bedroom,353308.33
2017,California,2bedroom,427650
2017,California,3bedroom,478066.67
2017,California,4bedroom,597750
2017,California,5BedroomOrMore,775283.33
2017,California,BottomTier,271308.33
2017,California,CondoCoop,464258.33
2017,California,MiddleTier,505633.33
2017,California,House,514466.67
2017,California,TopTier,944608.33
2017,Colorado,1bedroom,217833.33
2017,Colorado,2bedroom,268575
2017,Colorado,3bedroom,331258.33
2017,Colorado,4bedroom,432075
2017,Colorado,5BedroomOrMore,502525
2017,Colorado,BottomTier,205566.67
2017,Colorado,CondoCoop,262508.33
2017,Colorado,MiddleTier,334475
2017,Colorado,House,347550
2017,Colorado,TopTier,548708.33
2017,Connecticut,1bedroom,123516.67
2017,Connecticut,2bedroom,171775
2017,Connecticut,3bedroom,237516.67
2017,Connecticut,4bedroom,361783.33
2017,Connecticut,5BedroomOrMore,572416.67
2017,Connecticut,BottomTier,148700
2017,Connecticut,CondoCoop,154e3
2017,Connecticut,MiddleTier,244466.67
2017,Connecticut,House,260075
2017,Connecticut,TopTier,448550
2017,Delaware,1bedroom,134691.67
2017,Delaware,2bedroom,165325
2017,Delaware,3bedroom,214491.67
2017,Delaware,4bedroom,325158.33
2017,Delaware,5BedroomOrMore,382183.33
2017,Delaware,BottomTier,144941.67
2017,Delaware,CondoCoop,NaN
2017,Delaware,MiddleTier,222925
2017,Delaware,House,222641.67
2017,Delaware,TopTier,353358.33
2017,DistrictofColumbia,1bedroom,386750
2017,DistrictofColumbia,2bedroom,537991.67
2017,DistrictofColumbia,3bedroom,585025
2017,DistrictofColumbia,4bedroom,836475
2017,DistrictofColumbia,5BedroomOrMore,1467583.33
2017,DistrictofColumbia,BottomTier,305033.33
2017,DistrictofColumbia,CondoCoop,530475
2017,DistrictofColumbia,MiddleTier,544300
2017,DistrictofColumbia,House,597725
2017,DistrictofColumbia,TopTier,950400
2017,Florida,1bedroom,111591.67
2017,Florida,2bedroom,154216.67
2017,Florida,3bedroom,213483.33
2017,Florida,4bedroom,309650
2017,Florida,5BedroomOrMore,463516.67
2017,Florida,BottomTier,114441.67
2017,Florida,CondoCoop,165025
2017,Florida,MiddleTier,209400
2017,Florida,House,223450
2017,Florida,TopTier,389400
2017,Georgia,1bedroom,141825
2017,Georgia,2bedroom,109091.67
2017,Georgia,3bedroom,145366.67
2017,Georgia,4bedroom,255333.33
2017,Georgia,5BedroomOrMore,380008.33
2017,Georgia,BottomTier,81916.67
2017,Georgia,CondoCoop,164491.67
2017,Georgia,MiddleTier,156683.33
2017,Georgia,House,156141.67
2017,Georgia,TopTier,311116.67
2017,Hawaii,1bedroom,363233.33
2017,Hawaii,2bedroom,450850
2017,Hawaii,3bedroom,622700
2017,Hawaii,4bedroom,787241.67
2017,Hawaii,5BedroomOrMore,916550
2017,Hawaii,BottomTier,325116.67
2017,Hawaii,CondoCoop,425941.67
2017,Hawaii,MiddleTier,605591.67
2017,Hawaii,House,721233.33
2017,Hawaii,TopTier,975933.33
2017,Idaho,1bedroom,141116.67
2017,Idaho,2bedroom,151900
2017,Idaho,3bedroom,185375
2017,Idaho,4bedroom,231e3
2017,Idaho,5BedroomOrMore,274100
2017,Idaho,BottomTier,127733.33
2017,Idaho,CondoCoop,193200
2017,Idaho,MiddleTier,193033.33
2017,Idaho,House,193041.67
2017,Idaho,TopTier,316516.67
2017,Illinois,1bedroom,124300
2017,Illinois,2bedroom,128908.33
2017,Illinois,3bedroom,165258.33
2017,Illinois,4bedroom,271308.33
2017,Illinois,5BedroomOrMore,365958.33
2017,Illinois,BottomTier,83608.33
2017,Illinois,CondoCoop,171766.67
2017,Illinois,MiddleTier,168775
2017,Illinois,House,168041.67
2017,Illinois,TopTier,325641.67
2017,Indiana,1bedroom,68358.33
2017,Indiana,2bedroom,76233.33
2017,Indiana,3bedroom,124816.67
2017,Indiana,4bedroom,183108.33
2017,Indiana,5BedroomOrMore,219391.67
2017,Indiana,BottomTier,65358.33
2017,Indiana,CondoCoop,125275
2017,Indiana,MiddleTier,121933.33
2017,Indiana,House,121775
2017,Indiana,TopTier,214975
2017,Iowa,1bedroom,89183.33
2017,Iowa,2bedroom,103741.67
2017,Iowa,3bedroom,148866.67
2017,Iowa,4bedroom,197416.67
